,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
23186,12291,US,130366,36.1972222222,-95.1669444444,Census,Town,OK,"Locust Grove, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,587,510.0,545,730,828.0,1090.0,1179,1326,1366.0,1423.0
23196,6922,US,130407,34.5594444444,-96.8569444444,Census,Town,OK,"Hickory, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,262,350,359,157.0,224,112,112.0,62.0,95,77,87.0,71.0
23199,7433,US,130071,35.3053997,-98.5560624,Census,Town,OK,"Eakly, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,231,191,217.0,228.0,452,277,276.0,338.0
23208,6826,US,130185,35.8563888889,-98.9686111111,Census,Town,OK,"Putnam, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.0,142,106,83.0,84.0,74,44,46.0,29.0
23380,6499,US,130331,35.8725,-96.9630555556,Census,Town,OK,"Tryon, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,176,225,299.0,279,285,254.0,301.0,435,514,273.0,491.0
23392,9067,US,130226,36.8052777778,-97.5191666667,Census,Town,OK,"Deer Creek, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,166,218,312.0,250,209,215.0,203.0,174,124,147.0,130.0
23408,7186,US,130615,34.3286111111,-97.6805555556,Census,Village,OK,"Loco, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,333.0,268,236,268.0,193.0,215,160,150.0,122.0
23520,8775,US,130295,35.0710978,-98.8743742,Census,Town,OK,"Gotebo, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,740,737,827.0,607,574,538.0,378.0,457,370,272.0,226.0
23612,10032,US,130554,34.5877777778,-95.3569444444,Census,Town,OK,"Clayton, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,612,615.0,718.0,833,636,719.0,821.0
23675,7490,US,130636,36.1333333333,-96.2094444444,Census,Town,OK,"Lotsee, Oklahoma",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,16.0,7,7,11.0,2.0
