,article_length,country,id,lat,lon,poptype,settlement_type,state,title,y1790,y1800,y1810,y1820,y1830,y1840,y1850,y1860,y1870,y1880,y1890,y1900,y1910,y1920,y1930,y1940,y1950,y1960,y1970,y1980,y1990,y2000,y2010
3497,12924,US,124765,42.8441666667,-71.4797222222,Census,Town,NH,"Litchfield, New Hampshire",357,372,382,465,505,481,447,352,345,291,252,243,255,213,286.0,341,427,721.0,1420.0,4150,5516,7360.0,8271.0
3631,99707,US,21134,,,Census,US State,NH,New Hampshire,141885,183858,214460,244155,269328,284574,317976,326073,318300,346991,376530,411588,430572,443083,465293.0,491524,533242,606921.0,737681.0,920610,1109252,1235786.0,1316470.0
3760,13402,US,124899,43.1461111111,-71.2163888889,Census,town,NH,"Deerfield, New Hampshire",1619,1878,1851,2133,2086,1953,2022,2066,1768,1569,1220,1162,917,746,635.0,749,706,714.0,1178.0,1979,3124,3678.0,4280.0
3767,21978,US,124691,43.6422222222,-72.2516666667,Census,City,NH,"Lebanon, New Hampshire",1180,1574,1808,1710,1868,1754,2127,2322,3094,3354,3703,4965,5718,6162,7073.0,7590,8495,9299.0,9725.0,11134,12183,12568.0,13151.0
3775,12895,US,124806,43.1577777778,-71.4047222222,Census,Town,NH,"Allenstown, New Hampshire",254,315,346,433,421,455,526,414,804,1707,1475,1496,1457,1213,1549.0,1673,1540,1789.0,2732.0,4398,4649,4843.0,4322.0
3835,6199,US,124624,44.2625,-71.2983333333,Census,Township,NH,"Sargent's Purchase, New Hampshire",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0,0,16,17.0,0.0,1,0,0.0,3.0
4086,8826,US,124920,42.8936111111,-70.8733333333,Census,Town,NH,"Seabrook, New Hampshire",715,628,774,885,1096,1392,1266,1549,1609,1745,1672,1497,1425,1537,1666.0,1782,1788,2209.0,3053.0,5917,6503,7934.0,8693.0
4117,22200,US,259613,43.1338888889,-70.9263888889,Census,Town,NH,"Durham, New Hampshire",1247,1126,1449,1538,1606,1498,1497,1534,1298,962,871,996,823,749,1217.0,1533,4770,5504.0,8869.0,10652,11818,12664.0,14638.0
4237,3475,US,124621,44.2583333333,-71.255,Census,Unknown,NH,"Pinkham's Grant, New Hampshire",0,0,0,0,0,0,0,0,0,0,8,4,0,0,9.0,10,17,15.0,16.0,30,11,0.0,9.0
4248,10926,US,124930,43.4347222222,-71.1638888889,Census,Town,NH,"New Durham, New Hampshire",554,742,888,1168,1162,1032,1049,1173,973,772,579,625,523,462,448.0,433,463,474.0,583.0,1183,1974,2220.0,2638.0
